instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
12380,2012-05-30,2,1,5,19,0,2,1,1,0.6328,0.6549,0.4859,0.3778,59,244,303
12381,2012-05-30,2,1,5,20,0,2,1,1,0.6493,0.6432,0.5406,0.4019,32,132,164
12382,2012-05-30,2,1,5,21,0,2,1,1,0.6184,0.6381,0.5622,0.4054,14,59,73
12383,2012-05-30,2,1,5,22,0,2,1,1,0.6483,0.6335,0.5504,0.3855,4,18,22
12384,2012-05-30,2,1,5,23,0,2,1,1,0.6549,0.6213,0.5444,0.3832,2,6,8
12385,2012-05-31,2,1,5,0,0,3,1,2,0.6025,0.6322,0.4359,0.3283,2,6,8
12386,2012-05-31,2,1,5,1,0,3,1,2,0.5838,0.6245,0.4156,0.3515,2,6,8
12387,2012-05-31,2,1,5,2,0,3,1,2,0.6034,0.6063,0.4859,0.3571,1,6,7
12388,2012-05-31,2,1,5,3,0,3,1,2,0.5826,0.6003,0.4242,0.3587,2,11,13
12389,2012-05-31,2,1,5,4,0,3,1,2,0.5956,0.6202,0.4466,0.3467,7,32,39
12390,2012-05-31,2,1,5,5,0,3,1,2,0.5779,0.6122,0.4508,0.3225,14,60,74
12391,2012-05-31,2,1,5,6,0,3,1,2,0.5982,0.6063,0.4115,0.3694,27,113,140
12392,2012-05-31,2,1,5,7,0,3,1,2,0.5842,0.631,0.4317,0.3442,50,212,262
12393,2012-05-31,2,1,5,8,0,3,1,2,0.5809,0.6315,0.4053,0.3425,64,269,333
12394,2012-05-31,2,1,5,9,0,3,1,2,0.5812,0.6144,0.4264,0.3703,52,220,272
12395,2012-05-31,2,1,5,10,0,3,1,2,0.5955,0.6279,0.4756,0.3411,33,140,173
12396,2012-05-31,2,1,5,11,0,3,1,2,0.5803,0.6253,0.4237,0.3321,22,93,115
12397,2012-05-31,2,1,5,12,0,3,1,2,0.6067,0.6188,0.4775,0.3384,11,47,58
12398,2012-05-31,2,1,5,13,0,3,1,2,0.6054,0.6056,0.4195,0.3602,12,51,63
12399,2012-05-31,2,1,5,14,0,3,1,2,0.5944,0.5994,0.4322,0.3315,25,105,130
12400,2012-05-31,2,1,5,15,0,3,1,2,0.5754,0.6255,0.487,0.328,42,177,219
12401,2012-05-31,2,1,5,16,0,3,1,2,0.5966,0.597,0.4274,0.3389,78,329,407
12402,2012-05-31,2,1,5,17,0,3,1,2,0.5712,0.6311,0.481,0.3603,87,367,454
12403,2012-05-31,2,1,5,18,0,3,1,2,0.5897,0.6122,0.4025,0.3669,66,280,346
12404,2012-05-31,2,1,5,19,0,3,1,2,0.5886,0.6216,0.479,0.3499,49,207,256
12405,2012-05-31,2,1,5,20,0,3,1,2,0.5791,0.6327,0.4319,0.3516,30,129,159
12406,2012-05-31,2,1,5,21,0,3,1,2,0.5946,0.6041,0.446,0.3344,10,44,54
12407,2012-05-31,2,1,5,22,0,3,1,2,0.6106,0.6291,0.4218,0.3583,4,17,21
12408,2012-05-31,2,1,5,23,0,3,1,2,0.6096,0.6293,0.4971,0.3652,2,6,8
12409,2012-06-01,2,1,6,0,0,4,1,2,0.6207,0.6152,0.6145,0.2751,1,6,7
12410,2012-06-01,2,1,6,1,0,4,1,2,0.6191,0.5905,0.5608,0.3264,2,8,10
12411,2012-06-01,2,1,6,2,0,4,1,2,0.5934,0.6008,0.5558,0.2826,2,8,10
12412,2012-06-01,2,1,6,3,0,4,1,2,0.6024,0.5892,0.5311,0.293,3,11,14
12413,2012-06-01,2,1,6,4,0,4,1,2,0.6227,0.6026,0.5837,0.303,9,34,43
12414,2012-06-01,2,1,6,5,0,4,1,2,0.607,0.5816,0.5566,0.3063,19,77,96
12415,2012-06-01,2,1,6,6,0,4,1,2,0.6033,0.5827,0.5238,0.288,40,162,202
12416,2012-06-01,2,1,6,7,0,4,1,2,0.6108,0.6031,0.5906,0.2718,54,220,274
12417,2012-06-01,2,1,6,8,0,4,1,2,0.6054,0.5923,0.5423,0.2708,81,329,410
12418,2012-06-01,2,1,6,9,0,4,1,2,0.609,0.6003,0.5463,0.3123,61,245,306
12419,2012-06-01,2,1,6,10,0,4,1,2,0.5971,0.6143,0.5837,0.2773,45,184,229
12420,2012-06-01,2,1,6,11,0,4,1,2,0.5996,0.6032,0.5808,0.3226,27,110,137
12421,2012-06-01,2,1,6,12,0,4,1,2,0.6252,0.6025,0.6192,0.2815,14,57,71
12422,2012-06-01,2,1,6,13,0,4,1,2,0.6151,0.6124,0.5358,0.2687,20,82,102
12423,2012-06-01,2,1,6,14,0,4,1,2,0.5985,0.5769,0.539,0.2984,29,116,145
12424,2012-06-01,2,1,6,15,0,4,1,2,0.6002,0.6131,0.574,0.3129,64,261,325
12425,2012-06-01,2,1,6,16,0,4,1,2,0.6097,0.6003,0.6164,0.2816,79,318,397
12426,2012-06-01,2,1,6,17,0,4,1,2,0.627,0.5985,0.6186,0.2978,103,418,521
12427,2012-06-01,2,1,6,18,0,4,1,2,0.6048,0.5916,0.5454,0.3214,107,432,539
12428,2012-06-01,2,1,6,19,0,4,1,2,0.5955,0.576,0.5693,0.325,53,214,267
12429,2012-06-01,2,1,6,20,0,4,1,2,0.5937,0.6075,0.6037,0.3197,38,155,193
12430,2012-06-01,2,1,6,21,0,4,1,2,0.6198,0.598,0.5932,0.2864,15,61,76
12431,2012-06-01,2,1,6,22,0,4,1,2,0.6147,0.5836,0.5544,0.3152,4,15,19
12432,2012-06-01,2,1,6,23,0,4,1,2,0.6047,0.6079,0.5965,0.3195,2,6,8
12433,2012-06-02,2,1,6,0,0,5,0,2,0.6799,0.7188,0.355,0.7261,1,4,5
12434,2012-06-02,2,1,6,1,0,5,0,2,0.6743,0.7102,0.3299,0.7359,2,5,7
12435,2012-06-02,2,1,6,2,0,5,0,2,0.6894,0.7198,0.361,0.6895,1,4,5
12436,2012-06-02,2,1,6,3,0,5,0,2,0.6707,0.6961,0.3363,0.7002,1,4,5
12437,2012-06-02,2,1,6,4,0,5,0,2,0.6623,0.7088,0.3455,0.7233,2,5,7
12438,2012-06-02,2,1,6,5,0,5,0,2,0.6735,0.7221,0.3163,0.6873,3,10,13
12439,2012-06-02,2,1,6,6,0,5,0,2,0.6951,0.696,0.3577,0.7466,10,31,41
12440,2012-06-02,2,1,6,7,0,5,0,2,0.6854,0.704,0.2868,0.7237,17,50,67
12441,2012-06-02,2,1,6,8,0,5,0,2,0.6999,0.6971,0.3245,0.7131,37,110,147
12442,2012-06-02,2,1,6,9,0,5,0,2,0.6653,0.6868,0.3409,0.7207,64,192,256
12443,2012-06-02,2,1,6,10,0,5,0,2,0.6847,0.6984,0.347,0.693,81,245,326
12444,2012-06-02,2,1,6,11,0,5,0,2,0.6958,0.7115,0.3571,0.6877,99,297,396
12445,2012-06-02,2,1,6,12,0,5,0,2,0.6686,0.6969,0.3229,0.7428,133,399,532
12446,2012-06-02,2,1,6,13,0,5,0,2,0.6945,0.6968,0.2634,0.7188,142,427,569
12447,2012-06-02,2,1,6,14,0,5,0,2,0.6778,0.7199,0.3277,0.7168,145,438,583
12448,2012-06-02,2,1,6,15,0,5,0,2,0.6816,0.7024,0.327,0.6955,91,273,364
12449,2012-06-02,2,1,6,16,0,5,0,2,0.6933,0.7183,0.2997,0.6979,68,204,272
12450,2012-06-02,2,1,6,17,0,5,0,2,0.6681,0.7151,0.3278,0.7369,48,144,192
12451,2012-06-02,2,1,6,18,0,5,0,2,0.6843,0.7212,0.2779,0.7432,35,105,140
12452,2012-06-02,2,1,6,19,0,5,0,2,0.6681,0.6973,0.2734,0.7122,17,51,68
12453,2012-06-02,2,1,6,20,0,5,0,2,0.6718,0.6967,0.3141,0.7208,10,28,38
12454,2012-06-02,2,1,6,21,0,5,0,2,0.6719,0.6878,0.3366,0.732,4,10,14
12455,2012-06-02,2,1,6,22,0,5,0,2,0.6933,0.6939,0.3604,0.7375,1,4,5
12456,2012-06-02,2,1,6,23,0,5,0,2,0.6847,0.7081,0.3372,0.7314,2,4,6
12457,2012-06-03,2,1,6,0,0,6,0,1,0.6672,0.6578,0.7031,0.2407,1,4,5
12458,2012-06-03,2,1,6,1,0,6,0,1,0.6828,0.6464,0.7696,0.2313,1,3,4
12459,2012-06-03,2,1,6,2,0,6,0,1,0.6772,0.661,0.7362,0.2384,1,3,4
12460,2012-06-03,2,1,6,3,0,6,0,1,0.689,0.6784,0.7748,0.2881,1,3,4
12461,2012-06-03,2,1,6,4,0,6,0,1,0.6984,0.6605,0.703,0.2371,1,3,4
12462,2012-06-03,2,1,6,5,0,6,0,1,0.6704,0.6678,0.7419,0.23,3,10,13
12463,2012-06-03,2,1,6,6,0,6,0,1,0.6998,0.6778,0.7101,0.2361,8,26,34
12464,2012-06-03,2,1,6,7,0,6,0,1,0.6952,0.6711,0.7676,0.2743,15,49,64
12465,2012-06-03,2,1,6,8,0,6,0,1,0.7031,0.6718,0.6882,0.2539,31,99,130
12466,2012-06-03,2,1,6,9,0,6,0,1,0.6643,0.6622,0.6893,0.2372,38,118,156
12467,2012-06-03,2,1,6,10,0,6,0,1,0.6907,0.6756,0.7002,0.2294,68,215,283
12468,2012-06-03,2,1,6,11,0,6,0,1,0.6752,0.6741,0.7222,0.2307,77,241,318
12469,2012-06-03,2,1,6,12,0,6,0,1,0.6679,0.6633,0.7124,0.268,111,349,460
12470,2012-06-03,2,1,6,13,0,6,0,1,0.6719,0.6757,0.6803,0.242,88,277,365
12471,2012-06-03,2,1,6,14,0,6,0,1,0.6869,0.6675,0.6922,0.246,102,321,423
12472,2012-06-03,2,1,6,15,0,6,0,1,0.6958,0.6573,0.6933,0.2537,103,324,427
12473,2012-06-03,2,1,6,16,0,6,0,1,0.6705,0.6749,0.7694,0.2287,66,207,273
12474,2012-06-03,2,1,6,17,0,6,0,1,0.6647,0.6499,0.7444,0.2457,44,139,183
12475,2012-06-03,2,1,6,18,0,6,0,1,0.6812,0.6583,0.7076,0.2685,33,102,135
12476,2012-06-03,2,1,6,19,0,6,0,1,0.7015,0.6423,0.7264,0.2671,16,49,65
12477,2012-06-03,2,1,6,20,0,6,0,1,0.6882,0.669,0.7656,0.2408,8,26,34
12478,2012-06-03,2,1,6,21,0,6,0,1,0.6899,0.6509,0.7174,0.2342,4,11,15
12479,2012-06-03,2,1,6,22,0,6,0,1,0.6937,0.6451,0.752,0.2596,1,4,5
12480,2012-06-03,2,1,6,23,0,6,0,1,0.6995,0.6701,0.6805,0.273,1,3,4
12481,2012-06-04,2,1,6,0,0,0,1,2,0.6377,0.645,0.5733,0.0705,1,6,7
12482,2012-06-04,2,1,6,1,0,0,1,2,0.6403,0.6572,0.6108,0.07,1,5,6
12483,2012-06-04,2,1,6,2,0,0,1,2,0.6439,0.6642,0.5788,0.0451,1,6,7
12484,2012-06-04,2,1,6,3,0,0,1,2,0.6503,0.6501,0.5275,0.0772,2,9,11
12485,2012-06-04,2,1,6,4,0,0,1,2,0.6356,0.6772,0.6115,0.0893,9,38,47
12486,2012-06-04,2,1,6,5,0,0,1,2,0.6249,0.6591,0.583,0.0935,20,84,104
12487,2012-06-04,2,1,6,6,0,0,1,2,0.6272,0.6541,0.5712,0.1012,40,173,213
12488,2012-06-04,2,1,6,7,0,0,1,2,0.6385,0.6771,0.6193,0.0446,44,189,233
12489,2012-06-04,2,1,6,8,0,0,1,2,0.6292,0.6839,0.5607,0.0531,49,208,257
12490,2012-06-04,2,1,6,9,0,0,1,2,0.6402,0.6505,0.6009,0.0522,46,195,241
12491,2012-06-04,2,1,6,10,0,0,1,2,0.6413,0.6595,0.6212,0.0605,30,128,158
12492,2012-06-04,2,1,6,11,0,0,1,2,0.6197,0.65,0.5876,0.0652,23,99,122
12493,2012-06-04,2,1,6,12,0,0,1,2,0.6253,0.6579,0.531,0.0887,12,52,64
12494,2012-06-04,2,1,6,13,0,0,1,2,0.6279,0.6633,0.5541,0.0566,14,59,73
12495,2012-06-04,2,1,6,14,0,0,1,2,0.647,0.6531,0.571,0.0459,35,148,183
12496,2012-06-04,2,1,6,15,0,0,1,2,0.6227,0.6717,0.5481,0.0622,57,243,300
12497,2012-06-04,2,1,6,16,0,0,1,2,0.62,0.6722,0.5872,0.0538,81,343,424
12498,2012-06-04,2,1,6,17,0,0,1,2,0.6544,0.6742,0.5333,0.062,82,351,433
12499,2012-06-04,2,1,6,18,0,0,1,2,0.6523,0.66,0.5825,0.0658,73,311,384
12500,2012-06-04,2,1,6,19,0,0,1,2,0.628,0.6849,0.5626,0.0452,45,192,237
12501,2012-06-04,2,1,6,20,0,0,1,2,0.6324,0.6679,0.5266,0.0815,34,146,180
12502,2012-06-04,2,1,6,21,0,0,1,2,0.6541,0.6598,0.537,0.0915,14,58,72
12503,2012-06-04,2,1,6,22,0,0,1,2,0.6481,0.66,0.5232,0.0912,4,16,20
12504,2012-06-04,2,1,6,23,0,0,1,2,0.6396,0.6521,0.6063,0.0708,2,7,9
12505,2012-06-05,2,1,6,0,0,1,1,1,0.6058,0.5676,0.4464,0.2064,1,6,7
12506,2012-06-05,2,1,6,1,0,1,1,1,0.6319,0.548,0.4266,0.2129,2,7,9
12507,2012-06-05,2,1,6,2,0,1,1,1,0.6041,0.5511,0.4566,0.2219,2,6,8
12508,2012-06-05,2,1,6,3,0,1,1,1,0.6108,0.5562,0.4978,0.1997,3,12,15
12509,2012-06-05,2,1,6,4,0,1,1,1,0.6016,0.58,0.4093,0.2051,9,33,42
12510,2012-06-05,2,1,6,5,0,1,1,1,0.6153,0.5764,0.4266,0.2255,21,79,100
12511,2012-06-05,2,1,6,6,0,1,1,1,0.6042,0.5548,0.4438,0.2282,30,114,144
12512,2012-06-05,2,1,6,7,0,1,1,1,0.6258,0.548,0.4738,0.2366,48,183,231
12513,2012-06-05,2,1,6,8,0,1,1,1,0.6323,0.5753,0.4721,0.2446,54,208,262
12514,2012-06-05,2,1,6,9,0,1,1,1,0.62,0.5611,0.4023,0.2392,51,194,245
12515,2012-06-05,2,1,6,10,0,1,1,1,0.6244,0.5516,0.4541,0.2153,35,134,169
12516,2012-06-05,2,1,6,11,0,1,1,1,0.6233,0.5771,0.4839,0.203,17,66,83
12517,2012-06-05,2,1,6,12,0,1,1,1,0.6058,0.5777,0.4182,0.2339,13,48,61
12518,2012-06-05,2,1,6,13,0,1,1,1,0.6105,0.5507,0.4276,0.201,15,58,73
12519,2012-06-05,2,1,6,14,0,1,1,1,0.63,0.5466,0.47,0.2424,32,120,152
12520,2012-06-05,2,1,6,15,0,1,1,1,0.6293,0.5449,0.4764,0.2079,59,226,285
12521,2012-06-05,2,1,6,16,0,1,1,1,0.6175,0.579,0.4282,0.2351,86,329,415
12522,2012-06-05,2,1,6,17,0,1,1,1,0.6285,0.5454,0.4849,0.2436,100,383,483
12523,2012-06-05,2,1,6,18,0,1,1,1,0.6016,0.5427,0.4884,0.2045,68,262,330
12524,2012-06-05,2,1,6,19,0,1,1,1,0.6244,0.5807,0.4595,0.2381,61,234,295
12525,2012-06-05,2,1,6,20,0,1,1,1,0.6302,0.5593,0.4394,0.2437,25,95,120
12526,2012-06-05,2,1,6,21,0,1,1,1,0.6046,0.5785,0.4323,0.2365,10,40,50
12527,2012-06-05,2,1,6,22,0,1,1,1,0.6233,0.5714,0.4298,0.1963,4,15,19
12528,2012-06-05,2,1,6,23,0,1,1,1,0.6287,0.5429,0.4982,0.2013,2,7,9
12529,2012-06-06,2,1,6,0,0,2,1,1,0.4664,0.4437,0.1613,0.3205,2,7,9
12530,2012-06-06,2,1,6,1,0,2,1,1,0.4894,0.4146,0.1155,0.3108,2,6,8
12531,2012-06-06,2,1,6,2,0,2,1,1,0.4878,0.4095,0.1517,0.3006,1,7,8
12532,2012-06-06,2,1,6,3,0,2,1,1,0.491,0.4434,0.1667,0.3275,2,12,14
12533,2012-06-06,2,1,6,4,0,2,1,1,0.4901,0.4349,0.1432,0.298,7,30,37
12534,2012-06-06,2,1,6,5,0,2,1,1,0.4858,0.4099,0.0858,0.3262,16,73,89
12535,2012-06-06,2,1,6,6,0,2,1,1,0.4641,0.4139,0.1218,0.2817,36,164,200
12536,2012-06-06,2,1,6,7,0,2,1,1,0.4662,0.4271,0.1553,0.3078,50,228,278
12537,2012-06-06,2,1,6,8,0,2,1,1,0.5012,0.4056,0.1748,0.3215,52,234,286
12538,2012-06-06,2,1,6,9,0,2,1,1,0.4709,0.4383,0.1531,0.3157,53,240,293
12539,2012-06-06,2,1,6,10,0,2,1,1,0.5023,0.4396,0.0792,0.3263,27,124,151
12540,2012-06-06,2,1,6,11,0,2,1,1,0.47,0.4054,0.1515,0.2913,18,80,98
12541,2012-06-06,2,1,6,12,0,2,1,1,0.4831,0.4267,0.156,0.3257,12,52,64
12542,2012-06-06,2,1,6,13,0,2,1,1,0.4848,0.4172,0.096,0.2873,14,66,80
12543,2012-06-06,2,1,6,14,0,2,1,1,0.4985,0.4349,0.1008,0.3042,29,133,162
12544,2012-06-06,2,1,6,15,0,2,1,1,0.4872,0.4137,0.098,0.2753,57,261,318
12545,2012-06-06,2,1,6,16,0,2,1,1,0.4987,0.4149,0.1349,0.3116,72,328,400
12546,2012-06-06,2,1,6,17,0,2,1,1,0.4776,0.4158,0.1285,0.2872,100,451,551
12547,2012-06-06,2,1,6,18,0,2,1,1,0.4726,0.4417,0.1139,0.275,71,324,395
12548,2012-06-06,2,1,6,19,0,2,1,1,0.4661,0.4333,0.1373,0.3113,44,199,243
12549,2012-06-06,2,1,6,20,0,2,1,1,0.481,0.4148,0.0934,0.2976,29,132,161
12550,2012-06-06,2,1,6,21,0,2,1,1,0.494,0.41,0.1693,0.3212,11,48,59
12551,2012-06-06,2,1,6,22,0,2,1,1,0.4803,0.4419,0.1747,0.3206,4,15,19
12552,2012-06-06,2,1,6,23,0,2,1,1,0.4666,0.4161,0.1447,0.2957,2,7,9
12553,2012-06-07,2,1,6,0,0,3,1,1,0.5535,0.5311,0.3066,0.1863,1,5,6
12554,2012-06-07,2,1,6,1,0,3,1,1,0.5636,0.5488,0.326,0.1889,2,6,8
12555,2012-06-07,2,1,6,2,0,3,1,1,0.547,0.5539,0.3815,0.1749,1,6,7
12556,2012-06-07,2,1,6,3,0,3,1,1,0.5422,0.5346,0.3596,0.1755,3,10,13
12557,2012-06-07,2,1,6,4,0,3,1,1,0.5618,0.5494,0.3433,0.1664,8,32,40
12558,2012-06-07,2,1,6,5,0,3,1,1,0.5622,0.5422,0.3838,0.1356,18,69,87
12559,2012-06-07,2,1,6,6,0,3,1,1,0.5578,0.5288,0.3669,0.1555,36,136,172
12560,2012-06-07,2,1,6,7,0,3,1,1,0.5538,0.5373,0.3479,0.1448,62,232,294
12561,2012-06-07,2,1,6,8,0,3,1,1,0.5615,0.5455,0.3714,0.154,62,232,294
12562,2012-06-07,2,1,6,9,0,3,1,1,0.553,0.5443,0.3023,0.1823,63,235,298
12563,2012-06-07,2,1,6,10,0,3,1,1,0.5435,0.5399,0.341,0.1552,32,118,150
12564,2012-06-07,2,1,6,11,0,3,1,1,0.5621,0.5347,0.3824,0.1726,23,85,108
12565,2012-06-07,2,1,6,12,0,3,1,1,0.5557,0.5318,0.3936,0.1814,11,43,54
12566,2012-06-07,2,1,6,13,0,3,1,1,0.5708,0.5432,0.3951,0.1887,12,45,57
12567,2012-06-07,2,1,6,14,0,3,1,1,0.5433,0.5426,0.3749,0.1375,30,114,144
12568,2012-06-07,2,1,6,15,0,3,1,1,0.5767,0.5437,0.3595,0.1898,58,218,276
12569,2012-06-07,2,1,6,16,0,3,1,1,0.5559,0.5361,0.3144,0.18,67,250,317
12570,2012-06-07,2,1,6,17,0,3,1,1,0.5423,0.5515,0.3918,0.1772,101,374,475
12571,2012-06-07,2,1,6,18,0,3,1,1,0.5637,0.5331,0.3627,0.1886,78,293,371
12572,2012-06-07,2,1,6,19,0,3,1,1,0.5445,0.5425,0.3457,0.1607,61,226,287
12573,2012-06-07,2,1,6,20,0,3,1,1,0.5672,0.5458,0.3334,0.1359,34,129,163
12574,2012-06-07,2,1,6,21,0,3,1,1,0.5724,0.5441,0.3445,0.1899,11,42,53
12575,2012-06-07,2,1,6,22,0,3,1,1,0.5758,0.529,0.3879,0.1339,4,16,20
12576,2012-06-07,2,1,6,23,0,3,1,1,0.5709,0.5313,0.3577,0.1857,1,5,6
12577,2012-06-08,2,1,6,0,0,4,1,1,0.5811,0.6484,0.3515,0.3046,2,7,9
12578,2012-06-08,2,1,6,1,0,4,1,1,0.6132,0.6401,0.3979,0.3138,2,9,11
12579,2012-06-08,2,1,6,2,0,4,1,1,0.6112,0.6635,0.3666,0.307,1,7,8
12580,2012-06-08,2,1,6,3,0,4,1,1,0.5965,0.6366,0.3573,0.2861,4,15,19
12581,2012-06-08,2,1,6,4,0,4,1,1,0.602,0.6642,0.3889,0.2864,10,44,54
12582,2012-06-08,2,1,6,5,0,4,1,1,0.5809,0.6543,0.3862,0.3105,25,104,129
12583,2012-06-08,2,1,6,6,0,4,1,1,0.5896,0.6507,0.443,0.2829,47,200,247
12584,2012-06-08,2,1,6,7,0,4,1,1,0.5924,0.6439,0.3556,0.3164,55,233,288
12585,2012-06-08,2,1,6,8,0,4,1,1,0.5799,0.6522,0.4308,0.3008,63,264,327
12586,2012-06-08,2,1,6,9,0,4,1,1,0.5762,0.6629,0.4303,0.2853,67,283,350
12587,2012-06-08,2,1,6,10,0,4,1,1,0.5909,0.6579,0.3805,0.2696,36,150,186
12588,2012-06-08,2,1,6,11,0,4,1,1,0.5759,0.6327,0.3781,0.2868,22,93,115
12589,2012-06-08,2,1,6,12,0,4,1,1,0.5808,0.6476,0.3691,0.2752,17,73,90
12590,2012-06-08,2,1,6,13,0,4,1,1,0.6082,0.6372,0.3622,0.2797,17,70,87
12591,2012-06-08,2,1,6,14,0,4,1,1,0.5992,0.6477,0.384,0.3117,34,146,180
12592,2012-06-08,2,1,6,15,0,4,1,1,0.6114,0.6565,0.4281,0.2745,63,265,328
12593,2012-06-08,2,1,6,16,0,4,1,1,0.6109,0.6476,0.351,0.297,106,447,553
12594,2012-06-08,2,1,6,17,0,4,1,1,0.5827,0.6575,0.4442,0.2825,93,393,486
12595,2012-06-08,2,1,6,18,0,4,1,1,0.5962,0.6564,0.422,0.2993,93,395,488
12596,2012-06-08,2,1,6,19,0,4,1,1,0.6128,0.6334,0.35,0.2728,55,233,288
12597,2012-06-08,2,1,6,20,0,4,1,1,0.584,0.663,0.4152,0.2632,35,147,182
12598,2012-06-08,2,1,6,21,0,4,1,1,0.5981,0.6609,0.37,0.2648,15,62,77
12599,2012-06-08,2,1,6,22,0,4,1,1,0.6019,0.6308,0.3954,0.3139,4,18,22
12600,2012-06-08,2,1,6,23,0,4,1,1,0.577,0.6586,0.35,0.2686,2,9,11
12601,2012-06-09,2,1,6,0,0,5,0,1,0.6822,0.6852,0.4164,0.5883,1,4,5
12602,2012-06-09,2,1,6,1,0,5,0,1,0.6681,0.7007,0.4281,0.5817,2,4,6
12603,2012-06-09,2,1,6,2,0,5,0,1,0.6668,0.7005,0.4392,0.5741,1,4,5
12604,2012-06-09,2,1,6,3,0,5,0,1,0.6684,0.6857,0.4409,0.5975,1,4,5
12605,2012-06-09,2,1,6,4,0,5,0,1,0.696,0.6895,0.359,0.5986,1,4,5
12606,2012-06-09,2,1,6,5,0,5,0,1,0.7017,0.6924,0.3833,0.5797,3,10,13
12607,2012-06-09,2,1,6,6,0,5,0,1,0.6798,0.6999,0.3603,0.5945,8,24,32
12608,2012-06-09,2,1,6,7,0,5,0,1,0.7027,0.6777,0.4328,0.5611,19,53,72
12609,2012-06-09,2,1,6,8,0,5,0,1,0.6741,0.6682,0.432,0.5695,34,95,129
12610,2012-06-09,2,1,6,9,0,5,0,1,0.6656,0.6712,0.4445,0.5654,47,134,181
12611,2012-06-09,2,1,6,10,0,5,0,1,0.6725,0.7044,0.4514,0.5964,90,255,345
12612,2012-06-09,2,1,6,11,0,5,0,1,0.6893,0.7038,0.438,0.5461,115,325,440
12613,2012-06-09,2,1,6,12,0,5,0,1,0.6898,0.6747,0.4328,0.5472,133,374,507
12614,2012-06-09,2,1,6,13,0,5,0,1,0.6682,0.6865,0.4,0.5813,105,295,400
12615,2012-06-09,2,1,6,14,0,5,0,1,0.6879,0.6908,0.4367,0.5688,139,393,532
12616,2012-06-09,2,1,6,15,0,5,0,1,0.6774,0.6983,0.4322,0.5919,87,247,334
12617,2012-06-09,2,1,6,16,0,5,0,1,0.6852,0.7028,0.402,0.5599,87,247,334
12618,2012-06-09,2,1,6,17,0,5,0,1,0.6934,0.673,0.3625,0.5772,53,149,202
12619,2012-06-09,2,1,6,18,0,5,0,1,0.6759,0.6788,0.4394,0.5777,26,75,101
12620,2012-06-09,2,1,6,19,0,5,0,1,0.6728,0.6866,0.4468,0.5758,17,47,64
12621,2012-06-09,2,1,6,20,0,5,0,1,0.6681,0.6897,0.4013,0.5842,10,27,37
12622,2012-06-09,2,1,6,21,0,5,0,1,0.6904,0.6737,0.4088,0.5741,4,10,14
12623,2012-06-09,2,1,6,22,0,5,0,1,0.6861,0.6908,0.3912,0.573,1,4,5
12624,2012-06-09,2,1,6,23,0,5,0,1,0.68,0.6934,0.4458,0.5843,1,5,6
12625,2012-06-10,2,1,6,0,0,6,0,1,0.6311,0.6313,0.2945,0.2729,1,4,5
12626,2012-06-10,2,1,6,1,0,6,0,1,0.6065,0.6499,0.3536,0.2665,1,4,5
12627,2012-06-10,2,1,6,2,0,6,0,1,0.6013,0.6353,0.2689,0.2819,1,3,4
12628,2012-06-10,2,1,6,3,0,6,0,1,0.6239,0.6632,0.3357,0.2857,1,3,4
12629,2012-06-10,2,1,6,4,0,6,0,1,0.6053,0.6496,0.2998,0.2697,1,4,5
12630,2012-06-10,2,1,6,5,0,6,0,1,0.623,0.655,0.3063,0.3029,4,10,14
12631,2012-06-10,2,1,6,6,0,6,0,1,0.632,0.6361,0.2922,0.2442,7,19,26
12632,2012-06-10,2,1,6,7,0,6,0,1,0.6062,0.657,0.3522,0.2696,12,35,47
12633,2012-06-10,2,1,6,8,0,6,0,1,0.6371,0.6555,0.3252,0.2956,23,64,87
12634,2012-06-10,2,1,6,9,0,6,0,1,0.6171,0.6547,0.2577,0.2533,39,110,149
12635,2012-06-10,2,1,6,10,0,6,0,1,0.6142,0.6552,0.3492,0.255,56,156,212
12636,2012-06-10,2,1,6,11,0,6,0,1,0.6209,0.6672,0.2982,0.2798,73,203,276
12637,2012-06-10,2,1,6,12,0,6,0,1,0.6368,0.6551,0.2707,0.2808,106,296,402
12638,2012-06-10,2,1,6,13,0,6,0,1,0.6224,0.6345,0.2925,0.2695,92,256,348
12639,2012-06-10,2,1,6,14,0,6,0,1,0.6364,0.6667,0.3513,0.2708,123,344,467
12640,2012-06-10,2,1,6,15,0,6,0,1,0.6314,0.6468,0.3337,0.2475,98,274,372
12641,2012-06-10,2,1,6,16,0,6,0,1,0.5984,0.6364,0.2602,0.2817,75,211,286
12642,2012-06-10,2,1,6,17,0,6,0,1,0.6249,0.6644,0.3184,0.266,39,108,147
12643,2012-06-10,2,1,6,18,0,6,0,1,0.6172,0.6703,0.2569,0.2838,31,85,116
12644,2012-06-10,2,1,6,19,0,6,0,1,0.6335,0.643,0.3004,0.2446,16,43,59
12645,2012-06-10,2,1,6,20,0,6,0,1,0.601,0.6588,0.354,0.2614,7,21,28
12646,2012-06-10,2,1,6,21,0,6,0,1,0.5987,0.6353,0.3051,0.2758,3,8,11
12647,2012-06-10,2,1,6,22,0,6,0,1,0.6311,0.6559,0.27,0.29,1,4,5
12648,2012-06-10,2,1,6,23,0,6,0,1,0.6008,0.6406,0.326,0.2864,1,3,4
12649,2012-06-11,2,1,6,0,0,0,1,1,0.4737,0.4466,0.4577,0.3693,1,5,6
